"fbgn","symbol","chrom","start","stop","y","sig.tally","sig.expression.tally","sig.genotype.effect.tally","sig.interaction.effect.tally","dge.genotype.q","dge.interaction.q","illumina.genotype.pq","illumina.interaction.pq","dgrc.genotype.q","dgrc.interaction.q","min.deletion.q","min.deletion.interaction.q","binding.p","binding.interaction.p","max.bcshort.freq","inconsistent.expression.effects"
"FBgn0036316","CG10960","3L",12817982,12836205,0.9,2,1,1,1,0.000175317314041516,0.306904666295987,NA,NA,0.5041955203101,0.13204394013101,0.192639765119199,0.00820479435237389,0.148,0.125,0.549763033175355,0
"FBgn0036323","CG14118","3L",12885758,12887858,0.9,2,1,1,1,0.00868196123492659,NA,NA,NA,0.388042335864165,0.512782709631032,0.192639765119199,0.00820479435237389,0.19,0.168,0.5,0
"FBgn0036332","CG11261","3L",13002499,13004781,0.2,2,1,1,1,0.0142023358908545,NA,NA,NA,0.42865648618198,0.555552352828716,0.192639765119199,0.00820479435237389,0.813,0.812,0.49,0
"FBgn0036338","CG11253","3L",13017863,13019537,0.2,2,1,1,1,0.000637300771543244,NA,NA,NA,0.596868749758459,0.703871266933249,0.192639765119199,0.00820479435237389,0.051,0.08,0.50408719346049,0
"FBgn0083978","CG17672","3L",13022064,13029537,0.3,2,0,0,1,0.514632977620809,0.80767760526901,NA,NA,NA,NA,0.192639765119199,0.00820479435237389,0.043,0.078,0.487282463186078,NA
"FBgn0036340","SRm160","3L",13029926,13034076,0.4,2,1,1,0,0.0121924959894039,1,NA,NA,0.562979660099662,0.724074322526134,NA,NA,0.051,0.014,0.597142857142857,0
"FBgn0011284","RpS4","3L",13034856,13037012,0.5,2,1,1,0,0.013603320924471,NA,NA,NA,0.588899347947215,0.251022561697232,NA,NA,0.026,0.072,0.560975609756098,0
"FBgn0082967","snoRNA:Psi28S-3327a","3L",13035867,13036006,0.6,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.013,0.027,0.560975609756098,NA
"FBgn0082966","snoRNA:Psi28S-3327b","3L",13036044,13036183,0.7,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.023,0.039,0.549473684210526,NA
"FBgn0086601","snoRNA:Psi28S-3327c","3L",13036471,13036610,0.8,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.023,0.041,0.549473684210526,NA
"FBgn0023095","caps","3L",13221789,13272742,0.5,2,2,1,1,0.0291355856141345,NA,0.081240764842008,0.0113225958162598,0.612723471444549,0.732225091265572,0.0931788726805254,0.12691633040101,0.499,0.472,0.588235294117647,0
"FBgn0002573","sens","3L",13389329,13394225,0.6,2,2,2,0,8.51967471462963e-13,NA,2.21667453780175e-06,0.913309407621341,0.586045619956022,0.0705566440303904,0.131920367655263,0.259246015366638,0.785,0.626,0.490228013029316,0
"FBgn0036382","CG13737","3L",13872096,13876136,0.7,2,0,0,0,0.835884850809433,NA,NA,NA,0.239636644719113,0.363819075049107,0.131920367655263,0.259246015366638,0.04,0.018,0.437858508604206,NA
"FBgn0052137","CG32137","3L",13932352,13955749,0.2,2,0,1,1,0.134990299429371,0.0597799523290564,NA,NA,0.12413599501768,0.614729674200978,2.19763719087128e-13,7.28111365093898e-05,0.903,0.831,0.48780487804878,NA
"FBgn0263232","Nxf3","3L",13959916,13961595,0.5,2,0,1,1,0.835884850809433,NA,NA,NA,NA,NA,2.19763719087128e-13,7.28111365093898e-05,0.467,0.445,0.515625,NA
"FBgn0036390","CG13738","3L",13966220,13966573,0.6,2,0,1,1,NA,NA,NA,NA,0.339696632127972,0.580321458938605,2.19763719087128e-13,7.28111365093898e-05,0.258,0.345,0.46,NA
"FBgn0001216","Hsc70-1","3L",13967277,13970879,0.7,2,0,1,1,1,NA,NA,NA,0.110111078565948,0.157410543570136,2.19763719087128e-13,7.28111365093898e-05,0.283,0.208,0.46,NA
"FBgn0036391","CG17364","3L",13972137,13978608,0.8,2,0,1,1,0.09717985882085,1,NA,NA,0.424157219387168,0.720455772538379,2.19763719087128e-13,7.28111365093898e-05,0.525,0.464,0.44047619047619,NA
"FBgn0036393","CG17362","3L",13979664,13980216,0.9,2,0,1,1,NA,NA,0.316099322887477,0.605980003424323,0.640927527070934,0.656286085234191,2.19763719087128e-13,7.28111365093898e-05,0.536,0.456,0.427631578947368,NA
"FBgn0036394","CG9040","3L",13980978,13981726,0.1,2,0,1,1,NA,NA,NA,NA,0.484100669281341,0.551054416068591,2.19763719087128e-13,7.28111365093898e-05,0.733,0.54,0.427631578947368,NA
"FBgn0052133","ptip","3L",14014321,14021944,0.7,2,0,1,1,0.102373114495024,NA,NA,NA,0.336593695548369,0.475982888161572,2.19763719087128e-13,1.18884261446521e-05,0.075,0.087,0.307692307692308,NA
"FBgn0036402","CG6650","3L",14024529,14027740,0.9,2,0,1,1,0.573216705281624,NA,NA,NA,0.260359495615176,0.614490599021859,2.19763719087128e-13,1.18884261446521e-05,0.11,0.348,0.388059701492537,NA
"FBgn0262145","CR42871","3L",14027631,14029832,0.1,2,0,1,1,NA,NA,NA,NA,NA,NA,2.19763719087128e-13,1.18884261446521e-05,0.097,0.331,0.439024390243902,NA
"FBgn0036403","CG6661","3L",14027876,14029851,0.2,2,0,1,1,0.573216705281624,NA,NA,NA,0.54319408831532,0.394262802747476,2.19763719087128e-13,1.18884261446521e-05,0.099,0.414,0.439024390243902,NA
"FBgn0036406","CG13484","3L",14045528,14046179,0.6,2,0,1,1,0.573216705281624,NA,NA,NA,0.220645888417495,0.711013398210544,1.50876617554525e-08,1.18884261446521e-05,0.915,0.942,0.436672967863894,NA
"FBgn0013563","pex1","3L",14064992,14069224,0.8,2,0,1,1,0.137321875753819,NA,NA,NA,0.172889200281791,0.340699860327381,1.50876617554525e-08,1.18884261446521e-05,0.456,0.47,0.486486486486487,NA
"FBgn0036410","CG8100","3L",14076728,14078834,0.1,2,0,1,1,0.102373114495024,NA,NA,NA,0.325083168720604,0.506705505374188,1.50876617554525e-08,1.18884261446521e-05,0.804,0.737,0.41,NA
"FBgn0036411","Sox21a","3L",14096581,14101218,0.3,2,0,1,1,1,NA,NA,NA,NA,NA,1.50876617554525e-08,1.18884261446521e-05,0.135,0.163,0.442953020134228,NA
"FBgn0000411","D","3L",14168701,14171720,0.5,2,0,1,1,0.253852689040538,NA,0.363838645515876,0.792598591443952,0.394335807593978,0.230392019886197,1.50876617554525e-08,1.18884261446521e-05,0.613,0.772,0.532608695652174,NA
"FBgn0036414","nan","3L",14179349,14182748,0.6,2,0,1,1,1,NA,NA,NA,0.553986942888316,0.589211801131317,1.50876617554525e-08,1.18884261446521e-05,0.575,0.523,0.453681710213777,NA
"FBgn0013718","nuf","3L",14183973,14226350,0.7,2,0,1,1,0.102373114495024,NA,NA,NA,0.339770488429123,0.351499680683724,1.50876617554525e-08,1.18884261446521e-05,0.194,0.161,0.48121387283237,NA
"FBgn0052141","CG32141","3L",14196534,14197309,0.8,2,0,1,1,1,NA,NA,NA,NA,NA,1.50876617554525e-08,1.18884261446521e-05,0.766,0.743,0.47534516765286,NA
"FBgn0036415","CG7768","3L",14211325,14212074,0.9,2,0,1,1,0.115976663318155,NA,NA,NA,0.297783066649307,0.462871646171851,1.50876617554525e-08,7.28111365093898e-05,0.208,0.294,0.399132321041215,NA
"FBgn0085273","CG34244","3L",14228283,14228820,0.2,2,0,1,1,0.835884850809433,NA,NA,NA,NA,NA,1.50876617554525e-08,7.28111365093898e-05,0.805,0.631,0.479827089337176,NA
"FBgn0036417","CG7906","3L",14229824,14231372,0.3,2,0,1,1,0.835884850809433,NA,NA,NA,0.352763827477119,0.570884901657272,1.50876617554525e-08,7.28111365093898e-05,0.733,0.668,0.479827089337176,NA
"FBgn0036419","CG13482","3L",14322446,14322985,0.5,2,0,1,1,0.383264653901823,NA,NA,NA,0.255723556702455,0.714393737089472,1.50876617554525e-08,7.28111365093898e-05,0.343,0.181,0.411347517730496,NA
"FBgn0036421","CG13481","3L",14362089,14362807,0.6,2,0,1,1,NA,NA,NA,NA,0.57612261694997,0.163104348427415,1.50876617554525e-08,7.28111365093898e-05,0.155,0.209,0.384937238493724,NA
"FBgn0262580","CG43120","3L",14375013,14376396,0.7,2,0,1,1,1,NA,NA,NA,NA,NA,1.50876617554525e-08,7.28111365093898e-05,0.474,0.458,0.405063291139241,NA
"FBgn0036422","CG3868","3L",14393869,14395819,0.8,2,0,1,1,0.835884850809433,NA,NA,NA,0.23283818291326,0.685915224300786,1.50876617554525e-08,7.28111365093898e-05,0.413,0.481,0.392523364485981,NA
"FBgn0003459","stwl","3L",14396610,14403023,0.9,2,0,1,1,0.110708324813106,NA,NA,NA,0.192261039372334,0.28827004559507,1.50876617554525e-08,2.81310481360417e-05,0.26,0.654,0.392694063926941,NA
"FBgn0036426","CG9592","3L",14510993,14511575,0.3,2,0,1,1,NA,NA,NA,NA,0.480090394205795,0.462086172140981,1.50876617554525e-08,2.81310481360417e-05,0.546,0.44,0.468164794007491,NA
"FBgn0036427","CG4613","3L",14512953,14514827,0.4,2,0,1,1,NA,NA,NA,NA,0.644045638146665,0.228579541025643,1.50876617554525e-08,2.81310481360417e-05,0.614,0.455,0.481651376146789,NA
"FBgn0262891","CG43246","3L",14529734,14530372,0.5,2,0,1,1,NA,NA,NA,NA,NA,NA,1.50876617554525e-08,2.81310481360417e-05,0.887,0.926,0.326923076923077,NA
"FBgn0036428","CG9238","3L",14534633,14544071,0.7,2,0,1,1,0.253852689040538,NA,NA,NA,0.504854083198648,0.176456261883137,1.50876617554525e-08,2.81310481360417e-05,0.778,0.698,0.411290322580645,NA
"FBgn0028418","Lk","3L",14553239,14553864,0.9,2,0,1,1,NA,NA,NA,NA,0.458386851701624,0.621389922002083,1.50876617554525e-08,2.81310481360417e-05,0.378,0.281,0.469594594594595,NA
"FBgn0261816","CG42758","3L",14560540,14561233,0.1,2,0,1,1,NA,NA,NA,NA,NA,NA,1.50876617554525e-08,2.81310481360417e-05,0.208,0.291,0.402702702702703,NA
"FBgn0040318","HGTX","3L",14576315,14593071,0.2,2,0,1,1,0.977116792135692,NA,NA,NA,0.534858478692676,0.714828021829473,1.50876617554525e-08,2.81310481360417e-05,0.834,0.764,0.480769230769231,NA
"FBgn0003388","shd","3L",14607558,14615305,0.3,2,0,1,1,0.835884850809433,NA,NA,NA,0.480090394205795,0.736847464864874,1.50876617554525e-08,7.28111365093898e-05,0.507,0.537,0.49685534591195,NA
"FBgn0036433","CG9628","3L",14615910,14621274,0.4,2,0,1,1,0.383264653901823,NA,NA,NA,0.0992518364364966,0.159248743302023,1.50876617554525e-08,7.28111365093898e-05,0.461,0.465,0.42619926199262,NA
"FBgn0262581","CG43121","3L",14665072,14665537,0.7,2,0,1,1,NA,NA,NA,NA,NA,NA,1.50876617554525e-08,7.28111365093898e-05,0.372,0.461,0.424632352941176,NA
"FBgn0036437","CG5048","3L",14677825,14678942,0.3,2,0,1,1,1,NA,NA,NA,0.547604001771675,0.499797551147256,1.50876617554525e-08,7.28111365093898e-05,0.894,0.796,0.474201474201474,NA
"FBgn0036438","CG13477","3L",14684468,14684970,0.4,2,0,1,1,0.398221286440264,NA,NA,NA,0.460755844321071,0.523190581908181,1.50876617554525e-08,7.28111365093898e-05,0.863,0.812,0.519756838905775,NA
"FBgn0036439","CG13474","3L",14689650,14690205,0.5,2,0,1,1,NA,NA,NA,NA,0.302007151999468,0.574777167713648,1.50876617554525e-08,7.28111365093898e-05,0.825,0.799,0.5375,NA
"FBgn0036440","CG17177","3L",14690413,14694778,0.6,2,0,1,1,0.977116792135692,NA,NA,NA,0.242840782274795,0.612648651746342,1.50876617554525e-08,7.28111365093898e-05,0.576,0.66,0.530232558139535,NA
"FBgn0036441","CG13476","3L",14698582,14699256,0.7,2,0,1,1,NA,NA,NA,NA,0.418930912180588,0.398671746148933,1.50876617554525e-08,7.28111365093898e-05,0.584,0.714,0.482142857142857,NA
"FBgn0036442","CG13473","3L",14721860,14722443,0.8,2,0,1,1,1,1,NA,NA,0.511839584247599,0.562854184735907,1.50876617554525e-08,7.28111365093898e-05,0.475,0.682,0.37956204379562,NA
"FBgn0036443","CG13471","3L",14725689,14726617,0.9,2,0,1,1,NA,NA,NA,NA,0.559262786928819,0.469210065502006,1.50876617554525e-08,7.28111365093898e-05,0.981,0.991,0.387409200968523,NA
"FBgn0260233","CG42507","3L",14741029,14751059,0.2,2,0,1,1,0.0953331463757316,1,NA,NA,NA,NA,1.50876617554525e-08,7.28111365093898e-05,0.958,0.973,0.43956043956044,NA
"FBgn0000216","Brd","3L",14965769,14966298,0.9,2,1,1,1,2.5292532501931e-08,NA,0.562383894051054,0.762772199905876,0.140006788487733,0.443071595722864,0.170884439446259,0.000140768665891459,0.603,0.407,0.433070866141732,0
"FBgn0040296","Ocho","3L",14967948,14969140,0.1,2,1,1,1,3.32743167990437e-06,NA,0.145828419813858,0.114983614990668,0.273828530067495,0.350601458403264,0.170884439446259,0.000140768665891459,0.485,0.453,0.435643564356436,0
"FBgn0036459","CG3349","3L",14972738,14975443,0.3,2,1,1,1,0.000190744207653653,NA,NA,NA,0.534322625310268,0.501867230845902,0.170884439446259,0.000140768665891459,0.724,0.547,0.409836065573771,0
"FBgn0002778","mnd","3L",14978215,14984767,0.5,2,1,1,1,1.69192228310054e-06,NA,0.953228420319294,0.289159035758098,0.402944920368838,0.150235774659479,0.170884439446259,0.000140768665891459,0.231,0.252,0.407942238267148,0
"FBgn0036462","mRpL39","3L",14991081,14992764,0.7,2,1,1,1,5.53149470916996e-18,NA,NA,NA,0.556205019724202,0.111740919104731,0.170884439446259,0.000140768665891459,0.318,0.32,0.423469387755102,0
"FBgn0023174","Prosbeta2","3L",14993036,14994419,0.8,2,1,1,1,0.000101487163980055,NA,NA,NA,NA,NA,0.170884439446259,0.000140768665891459,0.282,0.461,0.398706896551724,0
"FBgn0047338","CG32148","3L",15016592,15017224,0.2,2,0,0,1,NA,NA,NA,NA,NA,NA,0.170884439446259,0.000140768665891459,0.106,0.034,0.331460674157303,NA
"FBgn0036465","Rpn12R","3L",15034726,15035670,0.3,2,0,0,1,1,NA,NA,NA,NA,NA,0.170884439446259,0.000140768665891459,0.09,0.013,0.373737373737374,NA
"FBgn0025776","ind","3L",15035894,15037177,0.4,2,0,0,1,NA,NA,NA,NA,NA,NA,0.170884439446259,0.000140768665891459,0.091,0.015,0.373737373737374,NA
"FBgn0036467","CG12310","3L",15043363,15043905,0.6,2,1,1,1,0.000187542383240786,NA,NA,NA,0.612681897237174,0.570461257404264,0.170884439446259,0.000140768665891459,0.245,0.116,0.393822393822394,0
"FBgn0036471","CG13460","3L",15054128,15054805,0.1,2,0,0,1,NA,NA,NA,NA,0.613577912797684,0.594870565015238,0.170884439446259,0.000140768665891459,0.11,0.045,0.41991341991342,NA
"FBgn0086690","cp309","3L",15059341,15087819,0.2,2,1,1,1,0.0161208204956001,NA,NA,NA,NA,NA,0.170884439446259,0.000140768665891459,0.634,0.658,0.536363636363636,0
"FBgn0027088","Aats-gly","3L",15088256,15090790,0.5,2,2,1,1,0.0178557431357912,NA,0.203209731191108,0.0691354508536432,0.192775816136526,0.0462757325447753,0.181221412314651,0.0843222549568784,0.651,0.666,0.489010989010989,0
"FBgn0036486","Msh6","3L",15147335,15151684,0.9,2,2,1,1,3.71283220658693e-06,0.00185532825661751,NA,NA,0.586045619956022,0.534048386508724,0.181221412314651,0.0843222549568784,0.641,0.498,0.5,0
"FBgn0036490","CG6888","3L",15200944,15201692,0.4,2,0,0,0,NA,NA,NA,NA,0.579417071573497,0.642596705315453,0.181221412314651,0.0843222549568784,0.042,0.036,0.394927536231884,NA
"FBgn0029114","Tollo","3L",15228741,15235932,0.5,2,2,1,1,1,NA,0.00248255464789122,0.00556245225316629,0.636933083053797,0.642171641238521,0.181221412314651,0.0843222549568784,0.272,0.147,0.464285714285714,0
"FBgn0263616","CR43625","3L",15430301,15430813,0.3,2,0,0,0,NA,NA,NA,NA,NA,NA,0.181221412314651,0.0843222549568784,0.017,0.002,0.379710144927536,NA
"FBgn0087035","AGO2","3L",15547207,15554142,0.2,2,1,1,0,0.000153115211594487,NA,NA,NA,NA,NA,0.181221412314651,0.0843222549568784,0.038,0.097,0.448275862068966,0
"FBgn0036510","CG7427","3L",15556517,15558659,0.4,2,1,1,0,0.00137051395696763,NA,NA,NA,0.180242302472388,0.2750927144849,0.181221412314651,0.0843222549568784,0.045,0.336,0.403225806451613,0
"FBgn0036512","CG16979","3L",15569666,15571774,0.6,2,1,1,0,0.0452035778278854,1,NA,NA,0.265539540820893,0.343270775009016,0.181221412314651,0.0843222549568784,0.081,0.04,0.451219512195122,0
"FBgn0261109","mrn","3L",15571869,15573775,0.7,2,1,1,0,0.0135538236040033,0.0953151951042433,NA,NA,NA,NA,0.181221412314651,0.0843222549568784,0.092,0.039,0.451219512195122,0
"FBgn0036529","pgant8","3L",15676975,15679698,0.5,2,1,1,1,0.023772334094615,NA,NA,NA,0.586983939768344,0.582806831654275,0.168339244471425,0.00299213954756759,0.612,0.512,0.44139650872818,0
"FBgn0260777","CG42571","3L",15709634,15710634,0.9,2,0,1,1,NA,NA,NA,NA,NA,NA,3.19971975248085e-15,4.22979813435378e-06,0.384,0.314,0.408629441624365,NA
"FBgn0260776","CG42570","3L",15710919,15713173,0.1,2,0,1,1,1,NA,NA,NA,NA,NA,3.19971975248085e-15,4.22979813435378e-06,0.639,0.536,0.420765027322404,NA
"FBgn0036531","CG6244","3L",15801518,15801819,0.3,2,0,1,1,NA,NA,NA,NA,0.422568588368178,0.731111393050693,3.19971975248085e-15,4.22979813435378e-06,0.725,0.768,0.522388059701492,NA
"FBgn0036532","CG13445","3L",15802598,15802983,0.4,2,0,1,1,NA,NA,NA,NA,0.602542583941412,0.363601642039686,3.19971975248085e-15,4.22979813435378e-06,0.745,0.758,0.539170506912442,NA
"FBgn0261722","fwe","3L",15803218,15809515,0.5,2,0,1,1,0.383264653901823,NA,NA,NA,NA,NA,3.19971975248085e-15,4.22979813435378e-06,0.311,0.459,0.539170506912442,NA
"FBgn0036534","Dcp2","3L",15811834,15819520,0.7,2,0,1,1,0.0649062957683576,NA,NA,NA,0.0878549891079972,0.433835771844908,3.19971975248085e-15,4.22979813435378e-06,0.245,0.361,0.53125,NA
"FBgn0040230","dbo","3L",15819980,15825104,0.8,2,0,1,1,0.0905973857267541,NA,0.300499897044276,0.298266884324908,0.373752176763389,0.363601642039686,3.19971975248085e-15,4.22979813435378e-06,0.853,0.668,0.36,NA
"FBgn0036537","CG18081","3L",15826895,15828486,0.1,2,0,1,1,0.229681807104123,NA,NA,NA,0.102636155442078,0.684589004289544,3.19971975248085e-15,4.22979813435378e-06,0.173,0.082,0.333333333333333,NA
"FBgn0036542","pHCl","3L",15844417,15892129,0.5,2,0,1,1,1,NA,NA,NA,0.37012702735556,0.607960485297196,3.19971975248085e-15,4.22979813435378e-06,0.86,0.933,0.476510067114094,NA
"FBgn0036541","CG12486","3L",15848782,15849477,0.6,2,0,1,1,0.383264653901823,NA,NA,NA,0.472029315415923,0.633858222120398,3.19971975248085e-15,4.22979813435378e-06,0.151,0.298,0.385113268608414,NA
"FBgn0036544","sff","3L",15893256,15917552,0.7,2,0,1,1,0.929646424427838,NA,NA,NA,NA,NA,3.19971975248085e-15,4.22979813435378e-06,0.186,0.287,0.469387755102041,NA
"FBgn0000489","Pka-C3","3L",15918904,15947897,0.8,2,0,1,1,0.573216705281624,NA,NA,NA,0.438888187045076,0.70038550027896,3.19971975248085e-15,4.22979813435378e-06,0.956,0.97,0.406896551724138,NA
"FBgn0036545","GXIVsPLA2","3L",15948275,15949352,0.9,2,0,1,1,0.101208781868084,NA,NA,NA,0.249609597354505,0.73664333082524,3.19971975248085e-15,4.22979813435378e-06,0.46,0.504,0.36676217765043,NA
"FBgn0036546","elgi","3L",15949650,15951533,0.1,2,0,1,1,0.305205027112194,NA,NA,NA,0.579623312060734,0.503676487654436,3.19971975248085e-15,4.22979813435378e-06,0.287,0.274,0.36676217765043,NA
"FBgn0000212","brm","3L",15963182,15975969,0.5,2,0,1,1,0.102373114495024,0.378550181742998,0.35962880402468,0.135739748615397,0.385745438517129,0.298275312112804,3.19971975248085e-15,4.22979813435378e-06,0.652,0.726,0.43801652892562,NA
"FBgn0036551","CG17029","3L",15970124,15971535,0.7,2,0,1,1,NA,NA,NA,NA,0.512049565038995,0.439023563294844,3.19971975248085e-15,4.22979813435378e-06,0.216,0.701,0.42,NA
"FBgn0036552","CG17028","3L",15971624,15973104,0.8,2,0,1,1,NA,NA,NA,NA,0.602542583941412,0.611953900410966,3.19971975248085e-15,4.22979813435378e-06,0.179,0.283,0.42,NA
"FBgn0036553","CG17027","3L",15973396,15974988,0.9,2,0,1,1,1,NA,NA,NA,0.419424392021827,0.438629582549868,3.19971975248085e-15,4.22979813435378e-06,0.106,0.142,0.42,NA
"FBgn0259824","Hip14","3L",15981340,15984743,0.3,2,0,1,1,0.383264653901823,NA,NA,NA,NA,NA,3.19971975248085e-15,4.22979813435378e-06,0.254,0.342,0.464646464646465,NA
"FBgn0005536","Mbs","3L",16045068,16075126,0.5,2,0,1,1,0.0631384505194201,NA,0.652172259740591,0.198904587851885,0.511472641986886,0.564385601674601,3.19971975248085e-15,4.22979813435378e-06,0.84,0.794,0.47008547008547,NA
"FBgn0053258","CG33258","3L",16075651,16076738,0.6,2,0,1,1,NA,NA,NA,NA,NA,NA,3.19971975248085e-15,4.22979813435378e-06,0.58,0.944,0.392033542976939,NA
"FBgn0036563","CG13075","3L",16077093,16078364,0.7,2,0,1,1,0.383264653901823,NA,NA,NA,0.57833971934731,0.513149463200654,3.19971975248085e-15,4.22979813435378e-06,0.647,0.882,0.403688524590164,NA
"FBgn0036566","ClC-c","3L",16083554,16088954,0.1,2,0,1,1,0.253852689040538,NA,NA,NA,0.641786989010163,0.710085571972616,3.19971975248085e-15,4.22979813435378e-06,0.218,0.248,0.4375,NA
"FBgn0036567","CG13074","3L",16088868,16090593,0.2,2,0,1,1,0.573216705281624,NA,NA,NA,0.381643848065349,0.693130255940334,3.19971975248085e-15,4.22979813435378e-06,0.088,0.063,0.449152542372881,NA
"FBgn0036568","CG5389","3L",16090934,16093188,0.3,2,0,1,1,1,NA,NA,NA,0.59910829239742,0.687595388797576,3.19971975248085e-15,4.22979813435378e-06,0.398,0.243,0.449152542372881,NA
"FBgn0036569","CG5414","3L",16093380,16096582,0.4,2,0,1,1,0.102373114495024,NA,NA,NA,0.260193770869186,0.718371191481805,3.19971975248085e-15,4.22979813435378e-06,0.453,0.53,0.449152542372881,NA
"FBgn0263603","Zn72D","3L",16099696,16105488,0.7,2,0,1,1,0.102373114495024,NA,NA,NA,NA,NA,3.19971975248085e-15,4.22979813435378e-06,0.129,0.203,0.48,NA
"FBgn0036571","CG12272","3L",16115122,16119152,0.9,2,0,1,1,0.253852689040538,NA,NA,NA,0.500679219373994,0.327111002323772,3.19971975248085e-15,4.22979813435378e-06,0.835,0.809,0.444444444444444,NA
"FBgn0036574","CG16838","3L",16125128,16129791,0.4,2,0,1,1,0.066280045463943,NA,NA,NA,0.582706793569938,0.414142350226404,3.19971975248085e-15,4.22979813435378e-06,0.851,0.865,0.481927710843373,NA
"FBgn0036575","CG5157","3L",16129584,16130979,0.5,2,0,1,1,NA,NA,NA,NA,0.534071788847286,0.718371191481805,3.19971975248085e-15,4.22979813435378e-06,0.757,0.911,0.432584269662921,NA
"FBgn0052152","CG32152","3L",16135302,16136885,0.7,2,0,1,1,NA,NA,NA,NA,NA,NA,3.19971975248085e-15,4.22979813435378e-06,0.884,0.981,0.428571428571429,NA
"FBgn0053689","CG33689","3L",16193443,16194026,0.3,2,0,1,1,NA,NA,NA,NA,NA,NA,3.19971975248085e-15,4.22979813435378e-06,0.076,0.12,0.403050108932462,NA
"FBgn0053690","CG33690","3L",16194428,16195132,0.4,2,0,1,1,NA,NA,NA,NA,NA,NA,3.19971975248085e-15,4.22979813435378e-06,0.053,0.169,0.403050108932462,NA
"FBgn0036577","CG13073","3L",16206151,16210403,0.5,2,0,1,1,NA,NA,NA,NA,0.310164321984603,0.639468920036793,3.19971975248085e-15,4.22979813435378e-06,0.13,0.072,0.436893203883495,NA
"FBgn0052153","tRNA:CR32153","3L",16215131,16215203,0.6,2,0,1,1,NA,NA,NA,NA,NA,NA,3.19971975248085e-15,4.22979813435378e-06,0.62,0.715,0.390243902439024,NA
"FBgn0036579","CG5027","3L",16222205,16224239,0.8,2,0,1,1,0.344982874086789,NA,NA,NA,0.564285305534351,0.712173391787146,3.19971975248085e-15,4.22979813435378e-06,0.849,0.825,0.491525423728814,NA
"FBgn0036580","PDCD-5","3L",16224181,16225132,0.9,2,0,1,1,0.0783626930694824,NA,NA,NA,0.14175087112119,0.180969156240966,3.19971975248085e-15,4.22979813435378e-06,0.863,0.857,0.491525423728814,NA
"FBgn0036581","MED10","3L",16225129,16225836,0.1,2,0,1,1,0.50154192391814,NA,NA,NA,0.121257895358856,0.743407617791157,3.19971975248085e-15,4.22979813435378e-06,0.92,0.89,0.491525423728814,NA
"FBgn0263606","l(3)72Do","3L",16226220,16227265,0.2,2,0,1,1,0.0595870220054459,NA,NA,NA,NA,NA,3.19971975248085e-15,4.22979813435378e-06,0.87,0.827,0.491525423728814,NA
