gene,llr.sam,llr.ore,llr.diff,gc,size,empirical.p,empirical.p.sam,empirical.p.ore,empirical.q.sam,empirical.q.ore,empirical.q
FBgn0032752,0.00661461,0.00560661,0.001008,0.4571568069,24578,0.628,0.532,0.555,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0053315,0.00300565,0.00252099,0.00048466,0.443976493634,20420,0.732,0.66,0.69,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0024558,0.00287083,0.0021968,0.00067403,0.437149191076,21201,0.672,0.646,0.685,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0032689,0.113386,0.0957445,0.0176415,0.428537511871,25272,0.266,0.165,0.174,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0031307,0.000802082,0.000541046,0.000261036,0.484871031746,24192,0.766,0.8,0.836,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0029067,0.0223401,0.00677444,0.01556566,0.450564855282,24254,0.314,0.411,0.521,0.997872806401797,0.997780642923219,0.998516850418328
FBgn0000261,2.80683e-05,0.000262834,0.0002347657,0.373612630921,25588,0.843,0.962,0.915,0.999263237104939,0.999491150442478,0.998516850418328
FBgn0039430,0.00715602,0.00764166,0.00048564,0.440644640287,28481,0.714,0.471,0.457,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0032693,0.00855872,0.00571854,0.00284018,0.404934555571,21927,0.412,0.376,0.448,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0032700,2.91645e-05,0.000169862,0.0001406975,0.457570715474,22838,0.895,0.968,0.911,0.999263237104939,0.999491150442478,0.999306912442396
FBgn0032698,0.00787615,0.00842401,0.000547859999999999,0.449660023447,21325,0.717,0.498,0.475,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0015282,0.007773,0.00596373,0.00180927,0.453953445409,21652,0.533,0.484,0.53,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0032679,0.00907373,0.0233667,0.01429297,0.424959119371,25073,0.289,0.491,0.411,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0039667,0.00190469,0.00176984,0.00013485,0.480455958549,24125,0.85,0.731,0.718,0.999263237104939,0.998845986788526,0.999164239545207
FBgn0039668,0.0437782,0.0598722,0.016094,0.47858316304,24957,0.236,0.283,0.216,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0022355,0.0247456,0.0299065,0.0051609,0.489246832054,22412,0.348,0.367,0.322,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0015622,0.00750654,0.00782892,0.00032238,0.438178763165,24401,0.782,0.464,0.443,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0004652,0.162033,0.0821685,0.0798645,0.403629700724,148993,0.121,0.134,0.172,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0262740,0.0408016,0.0302922,0.0105094,0.408168859649,43776,0.312,0.286,0.283,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0039719,0.0347896,0.00311019,0.03167941,0.454129533432,20983,0.182,0.341,0.642,0.997872806401797,0.998845986788526,0.998516850418328
FBgn0262513,0.00532464,0.00530254,2.21000000000006e-05,0.429787027132,20566,0.966,0.571,0.559,0.998558072487644,0.997780642923219,0.999788439768263
FBgn0262174,0.0069404,0.00523742,0.00170298,0.400238592305,20118,0.504,0.465,0.507,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0262378,0.0566442,0.0842576,0.0276134,0.410183664327,20091,0.197,0.24,0.187,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0262201,0.000561123,0.000506862,5.4261e-05,0.436766169154,20100,0.924,0.837,0.833,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0262377,0.00149706,0.00232985,0.00083279,0.435566625156,20075,0.646,0.748,0.668,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0262382,0.00328368,0.0032793,4.38000000000001e-06,0.428550074738,20070,0.989,0.648,0.643,0.998773974595171,0.998845986788526,0.999788439768263
FBgn0262272,0.00328266,0.00416986,0.0008872,0.40730784548,20088,0.597,0.626,0.555,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0262269,0.000184657,7.92256e-05,0.0001054314,0.425905652866,20096,0.923,0.922,0.94,0.999263237104939,0.999491150442478,0.999306912442396
FBgn0015391,0.00811394,0.00647542,0.00163852,0.447384366795,24755,0.55,0.483,0.516,0.998283969256108,0.997489602053915,0.998516850418328
FBgn0263347,0.00781948,0.00605606,0.00176342,0.462517616039,21997,0.529,0.469,0.528,0.997872806401797,0.997780642923219,0.998516850418328
FBgn0026592,0.00932639,0.0043298,0.00499659,0.442832112853,22259,0.395,0.436,0.57,0.997872806401797,0.997780642923219,0.998516850418328
FBgn0083029,0.0404563,0.0192596,0.0211967,0.420362552769,20135,0.262,0.324,0.39,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0082938,0.00311861,0.00267391,0.0004447,0.44784298097,20074,0.743,0.642,0.66,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0082937,0.00315768,0.00288376,0.00027392,0.447145561423,20074,0.798,0.635,0.644,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0082936,0.00252643,0.00233076,0.00019567,0.446099432101,20074,0.838,0.662,0.676,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0083027,0.000643007,0.00062346,1.9547e-05,0.482110068979,20151,0.963,0.84,0.839,0.999263237104939,0.999132695756127,0.999788439768263
FBgn0083013,0.0554877,0.00775157,0.04773613,0.429301702318,20149,0.144,0.258,0.461,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0082997,0.0277796,6.48909e-05,0.0277147091,0.429344587885,20140,0.216,0.369,0.94,0.997872806401797,0.999491150442478,0.998516850418328
FBgn0082998,0.113463,0.0894475,0.0240155,0.433396245157,20134,0.217,0.172,0.191,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0032294,0.00237621,0.00194187,0.00043434,0.490238509667,21257,0.687,0.699,0.706,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0028470,0.290774,0.178372,0.112402,0.412105655378,24154,0.081,0.098,0.132,0.992682926829268,0.995700153767299,0.998516850418328
FBgn0262741,0.000397409,0.00092524,0.000527831,0.458254943769,23919,0.73,0.886,0.813,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0032601,5.74705e-05,0.00137939,0.0013219195,0.389568630726,23947,0.578,0.948,0.794,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0032478,2.03176e-05,0.00270169,0.0026813724,0.465518850317,21432,0.482,0.947,0.679,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0262742,0.000848427,0.00130487,0.000456443,0.4358083659,34545,0.742,0.796,0.748,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0040079,0.272783,0.0922165,0.1805665,0.421087098887,22905,0.054,0.122,0.193,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0263197,0.00306853,0.000742015,0.002326515,0.461984129163,36419,0.491,0.665,0.842,0.998773974595171,0.999132695756127,0.998516850418328
FBgn0263198,0.00220645,0.00100458,0.00120187,0.481265039532,23272,0.545,0.708,0.79,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0263199,0.11966,0.108749,0.010911,0.458469587966,22935,0.34,0.18,0.186,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0263200,0.588768,0.626214,0.0374460000000001,0.477006477696,21767,0.135,0.051,0.047,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0020235,0.0065356,0.00552724,0.00100836,0.469811496827,21432,0.582,0.482,0.511,0.998272314674735,0.997168459245821,0.998516850418328
FBgn0027518,0.00327994,0.00232264,0.0009573,0.469821614132,23096,0.591,0.625,0.683,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0001269,0.0018408,0.00136584,0.00047496,0.428411548238,52718,0.761,0.746,0.77,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0028850,0.00224773,0.00175431,0.00049342,0.429202902032,20813,0.754,0.707,0.734,0.999263237104939,0.998859759949463,0.998516850418328
FBgn0082999,0.111032,0.102369,0.008663,0.433914468783,20133,0.351,0.178,0.178,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0083000,0.162263,0.15929,0.002973,0.433728956647,20137,0.471,0.138,0.14,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0083001,0.0910435,0.0997541,0.0087106,0.431749342073,20139,0.358,0.186,0.174,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0083040,0.0976902,0.111096,0.0134058,0.429713491236,20139,0.315,0.176,0.162,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0263593,0.131766,0.0940473,0.0377187,0.447548388725,39627,0.18,0.171,0.183,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0039747,0.0229231,0.0328227,0.0098996,0.477644111736,34331,0.302,0.374,0.324,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0028892,0.000758265,0.000777253,1.89879999999999e-05,0.433251096491,21888,0.969,0.823,0.817,0.999263237104939,0.999132695756127,0.999788439768263
FBgn0031050,0.19885,0.266453,0.067603,0.518728506367,21518,0.062,0.101,0.081,0.994050955414013,0.993931506849315,0.998516850418328
FBgn0031051,0.94491,1.18128,0.23637,0.524091393394,25341,0.014,0.022,0.017,0.988123359580053,0.980854406130268,0.976046296296296
FBgn0262538,0.00216834,0.000777682,0.001390658,0.430186682063,20784,0.591,0.71,0.821,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0262537,0.00199855,0.000443063,0.001555487,0.431555426018,20586,0.577,0.719,0.853,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0262387,0.00401594,0.00381128,0.00020466,0.457385939599,20099,0.856,0.639,0.637,0.998558072487644,0.998845986788526,0.999306912442396
FBgn0262330,0.0256537,0.0177586,0.0078951,0.412393693738,20107,0.354,0.332,0.365,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0262443,0.00157358,0.00180759,0.00023401,0.424100701527,20099,0.857,0.761,0.762,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0031048,0.156374,0.197918,0.041544,0.517577043735,21676,0.094,0.115,0.094,0.99421969265794,0.993931506849315,0.998516850418328
FBgn0052368,0.00831286,1.77183e-05,0.0082951417,0.389240041158,20409,0.333,0.432,0.958,0.997872806401797,0.999491150442478,0.998516850418328
FBgn0028875,0.00236024,0.000596755,0.001763485,0.408338867554,69266,0.512,0.69,0.85,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0036574,0.000447156,0.000314283,0.000132873,0.437294733001,24663,0.865,0.851,0.867,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0001961,0.00133961,0.00121106,0.00012855,0.484477461366,21807,0.862,0.751,0.747,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0262514,0.088376,0.076733,0.011643,0.459637561779,20638,0.328,0.213,0.229,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0028847,0.0342404,0.024348,0.0098924,0.402989940387,21472,0.313,0.286,0.3,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0051814,7.25526e-05,0.00022545,0.0001528974,0.414491315136,60450,0.878,0.934,0.91,0.999263237104939,0.999491150442478,0.999306912442396
FBgn0035521,0.000267012,0.0003141,4.7088e-05,0.431612406087,20764,0.943,0.888,0.881,0.999263237104939,0.999132695756127,0.999309817877329
FBgn0028663,0.000770344,0.000613039,0.000157305,0.408689813927,20852,0.848,0.83,0.848,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0003983,0.328561,0.322464,0.00609700000000002,0.410335386721,20454,0.385,0.1,0.099,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0035856,0.100397,0.098196,0.00220099999999999,0.448372452429,20706,0.531,0.199,0.188,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0032474,2.09128e-06,5.81124e-05,5.602112e-05,0.439357359203,22781,0.928,0.981,0.931,0.99959463839557,0.999491150442478,0.999306912442396
FBgn0035825,0.0251623,1.48524e-06,0.02516081476,0.38990398061,21454,0.201,0.338,0.984,0.997872806401797,0.999629513028334,0.998516850418328
FBgn0032482,0.000450241,0.000358727,9.1514e-05,0.451661742984,27080,0.892,0.857,0.873,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0032450,0.40916,0.378152,0.031008,0.461060138279,22997,0.195,0.076,0.076,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0028664,0.00185281,0.00060673,0.00124608,0.452832003077,20798,0.59,0.725,0.819,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0051371,0.0125567,0.00111384,0.01144286,0.433658272407,22158,0.315,0.429,0.777,0.997872806401797,0.999132695756127,0.998516850418328
FBgn0263594,0.0423683,0.0614922,0.0191239,0.418464979497,24143,0.28,0.293,0.227,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0030808,0.00241755,0.00371489,0.00129734,0.449550412736,27136,0.611,0.701,0.619,0.999263237104939,0.998581876332623,0.998516850418328
FBgn0262743,0.0764411,0.0765434,0.0001023,0.442935607629,36231,0.902,0.205,0.198,0.995301988178399,0.995700153767299,0.999306912442396
FBgn0053372,24.9595,24.8949,0.0645999999999987,0.420731101619,20134,0.132,0.003,0.003,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0038458,0.0114256,0.00551985,0.00590575,0.401405357927,20493,0.357,0.376,0.48,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0000163,0.150166,0.0935266,0.0566394,0.421737085805,55288,0.143,0.165,0.193,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0051741,0.0090361,0.0115539,0.0025178,0.415615862573,21888,0.476,0.424,0.397,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0039058,1.0083,1.22775,0.21945,0.407436968872,21299,0.044,0.042,0.035,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0083980,0.00252483,0.00256931,4.448e-05,0.366093269155,25346,0.949,0.697,0.694,0.999263237104939,0.998845986788526,0.999309817877329
FBgn0051760,0.00573582,0.000223101,0.005512719,0.385027301668,47433,0.374,0.536,0.923,0.998558072487644,0.999491150442478,0.998516850418328
FBgn0262515,0.081044,0.0523935,0.0286505,0.453940819835,22102,0.197,0.211,0.281,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0032437,0.0249418,0.0276565,0.0027147,0.419927655377,21287,0.52,0.376,0.341,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0032393,0.099977,0.112086,0.012109,0.473135710977,21590,0.269,0.163,0.152,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0014019,0.00114674,0.000745707,0.000401033,0.480717279925,21470,0.713,0.785,0.822,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0053375,20.4333,20.3737,0.0595999999999997,0.422519121883,20134,0.136,0.006,0.006,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0032372,0.00823221,0.00734376,0.00088845,0.414639894419,21216,0.642,0.439,0.453,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0037726,0.566995,0.52903,0.037965,0.463665505869,43361,0.177,0.055,0.053,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0004573,0.00012269,0.000282906,0.000160216,0.431755409497,67705,0.878,0.926,0.884,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0032360,1.40349,1.51898,0.11549,0.395322195704,20950,0.079,0.025,0.022,0.988123359580053,0.984784741144414,0.998516850418328
FBgn0002609,0.000351658,0.00153861,0.001186952,0.443769848683,21412,0.577,0.88,0.765,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0039820,0.00374594,0.00480256,0.00105662,0.424592872315,21185,0.667,0.653,0.6,0.998773974595171,0.998581876332623,0.998516850418328
FBgn0039821,0.00601412,0.00590098,0.00011314,0.422228095679,22701,0.923,0.536,0.535,0.998558072487644,0.997780642923219,0.999306912442396
FBgn0032343,0.000373183,4.42124e-06,0.00036876176,0.460410557185,22506,0.777,0.898,0.987,0.999263237104939,0.999629513028334,0.998516850418328
FBgn0083007,0.100872,0.11581,0.014938,0.431464019851,20150,0.309,0.173,0.162,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0083041,0.109653,0.129004,0.019351,0.433508789353,20138,0.246,0.176,0.153,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0086916,2.10899e-06,0.0541567,0.05415459101,0.416206821638,23015,0.116,0.977,0.219,0.999513714866238,0.995700153767299,0.998516850418328
FBgn0260779,0.00670321,0.00572479,0.000978420000000001,0.482967081458,22662,0.551,0.468,0.495,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0003751,0.00305107,0.00362279,0.00057172,0.382820019249,20780,0.729,0.661,0.622,0.998773974595171,0.998581876332623,0.998516850418328
FBgn0011305,0.000667583,0.00355566,0.002888077,0.385422575156,21156,0.444,0.857,0.626,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0053376,15.1138,15.1987,0.0849000000000011,0.422767458031,20134,0.096,0.007,0.007,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0052649,0.688962,0.768916,0.0799540000000001,0.435762954994,22308,0.103,0.047,0.04,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0039858,0.0201285,0.0190481,0.0010804,0.465598877652,34214,0.609,0.375,0.384,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0032261,0.103393,0.085538,0.017855,0.428585164175,20801,0.265,0.179,0.187,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0030932,0.867831,1.14809,0.280259,0.468275549513,26478,0.011,0.03,0.012,0.992682926829268,0.980854406130268,0.976046296296296
FBgn0032202,0.000684163,0.00258894,0.001904777,0.386719120296,21098,0.515,0.856,0.692,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0039883,0.0623394,0.00947296,0.05286644,0.434102783319,52635,0.135,0.253,0.432,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0053377,17.748,17.8645,0.116499999999998,0.424356809377,20134,0.072,0.002,0.002,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0032176,0.476404,0.249954,0.22645,0.440400726983,22559,0.029,0.058,0.101,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0261267,0.0162136,0.0193576,0.003144,0.462389813908,20420,0.474,0.416,0.405,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0028983,0.0740492,0.0526943,0.0213549,0.457110248802,21905,0.243,0.23,0.286,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0033859,0.0542475,0.0833509,0.0291034,0.431962992057,22914,0.201,0.267,0.199,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0052650,0.690826,0.773483,0.082657,0.42813946896,21166,0.088,0.034,0.024,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0261054,0.0103818,0.0105551,0.000173299999999999,0.417701711491,20450,0.867,0.425,0.413,0.997872806401797,0.997168459245821,0.999306912442396
FBgn0037920,0.0309965,0.0326123,0.0016158,0.445322610464,21636,0.536,0.35,0.317,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0029503,0.00389228,0.000230694,0.003661586,0.435271607243,21428,0.437,0.61,0.883,0.998558072487644,0.999132695756127,0.998516850418328
FBgn0034389,0.21276,0.12592,0.08684,0.422339156239,32687,0.105,0.143,0.173,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0014869,7.14367e-06,0.00024057,0.00023342633,0.47725488385,21653,0.794,0.977,0.905,0.999513714866238,0.999491150442478,0.998516850418328
FBgn0030192,0.212369,0.209936,0.00243299999999999,0.436569080637,31152,0.488,0.131,0.135,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0032101,0.000475166,0.000597563,0.000122397,0.392623804564,21122,0.9,0.893,0.871,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0083992,1.3418e-05,1.06908e-05,2.7272e-06,0.463881278539,21900,0.995,0.956,0.974,0.999263237104939,0.999522676579926,0.999788439768263
