FBgn0039641,CG14511,3R,24971400,24972615
FBgn0036622,CG4753,3L,16372070,16374670
FBgn0263602,Taspase1,3L,16078977,16080622
FBgn0038745,CG4538,3R,15724548,15729411
FBgn0038763,CG4433,3R,15844300,15847038
FBgn0038816,Lrrk,3R,16461910,16469856
FBgn0039450,CG5484,3R,22543570,22545529
FBgn0262375,mir-1005,2L,4343696,4343756
FBgn0262239,mir-961,2L,5641191,5641279
FBgn0262420,mir-318,3R,6234024,6234091
FBgn0262395,mir-12,X,15403506,15403579
FBgn0029859,CG15892,X,6187137,6189148
FBgn0040987,CG15139,2L,17239359,17239550
FBgn0261532,cdm,3R,14005435,14009201
FBgn0038642,Muc91C,3R,14513308,14518441
FBgn0083017,snoRNA:Psi18S-841c,2R,17218088,17218220
FBgn0082968,snoRNA:Psi28S-3316e,2R,17218241,17218372
FBgn0083016,snoRNA:Psi18S-841d,2R,17218411,17218548
FBgn0083046,snoRNA:Psi18S-1389a,2R,17221439,17221597
FBgn0083045,snoRNA:Psi18S-1389b,2R,17221650,17221804
FBgn0038645,CG7714,3R,14551116,14552156
FBgn0053421,5SrRNA:CR33421,2R,15628545,15628679
FBgn0052699,CG32699,X,9465570,9474008
FBgn0061360,CG33672,2R,8521668,8523666
FBgn0259952,Sfp24Bb,2L,3669261,3669775
FBgn0065092,snmRNA:438,3L,434855,434918
FBgn0053664,CG33664,X,6278253,6278870
FBgn0053665,CG33665,X,6372200,6372882
FBgn0010877,l(3)05822,3R,14114579,14124606
FBgn0038586,CG7168,3R,14050624,14051769
FBgn0038593,CG7146,3R,14096908,14100168
FBgn0038610,CG7675,3R,14203842,14206897
FBgn0261373,CG33228,2R,20555934,20556853
FBgn0026250,eIF-1A,3R,14100387,14108206
FBgn0039112,CG10219,3R,19585207,19586318
FBgn0038611,CG14309,3R,14206851,14210723
FBgn0027562,CG10345,3R,12422795,12430510
FBgn0038581,CG14314,3R,14041856,14043741
FBgn0028499,CG7985,3R,14026027,14040729
FBgn0029666,CG10803,X,3379686,3382941
FBgn0053337,CG33337,3R,19415863,19418491
FBgn0051804,CG31804,2L,17363496,17364351
FBgn0038478,cal1,3R,12913989,12917660
FBgn0065097,snmRNA:357,3L,5560985,5561061
FBgn0034346,CG12263,2R,14313935,14317838
FBgn0035068,CG12849,2R,20685448,20686136
FBgn0053653,Caps,4,1235704,1275487
FBgn0038507,CG5863,3R,13236897,13238084
FBgn0038462,CG17556,3R,12820258,12821810
FBgn0034592,CG9406,2R,17029873,17030766
FBgn0020907,Scp2,3R,12400265,12409382
FBgn0015011,Ahcy89E,3R,12804161,12807905
FBgn0038461,CG3678,3R,12816184,12817589
FBgn0083983,mRpL34,2R,11986498,11986842
FBgn0033569,CG12942,2R,6782016,6784727
FBgn0033572,CG12943,2R,6791075,6793068
FBgn0037755,CG12945,3R,5614570,5616939
FBgn0053648,CG33648,2L,14524926,14525625
FBgn0053645,CG33645,2L,13532872,13533454
FBgn0033725,Cpr49Ac,2R,8274472,8277562
FBgn0038460,CG18622,3R,12809232,12813660
FBgn0053422,5SrRNA:CR33422,2R,15628169,15628303
FBgn0038337,CG6125,3R,11228526,11232789
FBgn0032636,CG5043,2L,17433862,17435800
FBgn0038454,CG10324,3R,12470598,12472711
FBgn0003600,Su(var)3-9,3R,11083656,11089196
FBgn0015230,Glut3,3R,12614033,12615745
FBgn0053423,5SrRNA:CR33423,2R,15627810,15627944
FBgn0053424,5SrRNA:CR33424,2R,15627441,15627575
FBgn0263603,Zn72D,3L,16099696,16105488
FBgn0263604,l(3)72Dh,3L,16124092,16124703
FBgn0038380,CG14877,3R,11714916,11715837
FBgn0053339,CG33339,3R,20187569,20188788
FBgn0053425,5SrRNA:CR33425,2R,15627075,15627209
FBgn0053426,5SrRNA:CR33426,2R,15626699,15626833
FBgn0033876,synaptogyrin,2R,9729255,9733757
FBgn0038234,mRpL11,3R,10337590,10338415
FBgn0032464,Vha68-3,2L,12978786,12981301
FBgn0036877,CG9452,3L,19494110,19496970
FBgn0263527,mir-4908,3R,26332551,26332609
FBgn0263605,l(3)72Dn,3L,16219222,16221789
FBgn0031135,CR11235,X,20746139,20746330
FBgn0262338,mir-2499,X,19451041,19451136
FBgn0034708,Vps35,2R,18073483,18077392
FBgn0263606,l(3)72Do,3L,16226220,16227265
FBgn0038315,CG14866,3R,11142195,11144012
FBgn0053627,CG33627,2R,8298516,8299183
FBgn0014879,Set,3R,11089257,11090975
FBgn0039131,CG12268,3R,19769350,19774141
FBgn0039487,gb,3R,22934196,22937977
FBgn0262263,mir-969,X,18018390,18018483
FBgn0053626,CG33626,2R,8297584,8298201
FBgn0262731,pncr013:4,4,488123,492102
FBgn0034722,Rtf1,2R,18262597,18265352
FBgn0262732,mbf1,3L,16567536,16569971
FBgn0039591,CG9988,3R,24462134,24464521
FBgn0043002,Chrac-14,2L,8437411,8442352
FBgn0053095,CG33095,3R,20924610,20927868
FBgn0013949,Ela,3R,20691073,20692425
FBgn0031039,Shawn,X,19505559,19509647
FBgn0038244,CG7987,3R,10396194,10401570
FBgn0003567,su(Hw),3R,10130177,10134309
FBgn0262390,mir-303,X,4260212,4260281
FBgn0262434,mir-11,3R,17448219,17448293
FBgn0001323,knrl,3L,20590241,20613636
FBgn0263528,mir-4970,2L,10741885,10741987
FBgn0034910,CG4763,2R,19710880,19712391
FBgn0050481,mRpL53,2R,9841704,9843174
FBgn0053155,CG33155,2R,9841704,9843174
FBgn0262511,Vha44,2R,12212318,12224142
FBgn0263607,l(3)72Dp,3L,16227240,16230099
FBgn0011982,tRNA:S7:12Ed,X,13919599,13919680
FBgn0259953,CG42463,2L,3668691,3669134
FBgn0011977,tRNA:S4:12Ee,X,13997396,13997477
FBgn0039252,CG11771,3R,20757739,20760637
FBgn0262426,mir-283,X,15401989,15402088
FBgn0032456,MRP,2L,12719071,12744809
FBgn0263608,l(3)72Dr,3L,16230858,16232497
FBgn0262396,mir-314,3L,11766112,11766201
FBgn0262237,mir-2491,X,22235276,22235419
FBgn0262398,mir-124,2L,17566370,17566469
FBgn0262406,let-7,2L,18472034,18472111
FBgn0262733,Src64B,3L,4592671,4626196
FBgn0038125,CG8141,3R,9017423,9018231
FBgn0031310,CG4764,2L,1150783,1151764
FBgn0022097,Vha36-1,2R,11428922,11430003
FBgn0038078,CG14391,3R,8519945,8520564
FBgn0263529,mir-4977,2R,3294238,3294342
FBgn0038115,CG7966,3R,8875120,8877172
FBgn0010300,brat,2L,19133806,19177972
FBgn0011983,tRNA:S7:12Eg,X,14011762,14011843
FBgn0015790,Rab11,3R,16937129,16941877
FBgn0083005,snoRNA:Psi28S-1175a,2R,18494590,18494725
FBgn0083004,snoRNA:Psi28S-1175b,2R,18494737,18494877
FBgn0083003,snoRNA:Psi28S-1175c,2R,18494890,18495025
FBgn0032153,CG4537,2L,9890885,9891336
FBgn0038079,CG14394,3R,8520868,8523265
FBgn0038071,CG6234,3R,8473782,8478635
FBgn0038049,CG5844,3R,8259824,8261365
FBgn0038007,Cyp313a3,3R,8063001,8064831
FBgn0038005,Cyp313a5,3R,8058575,8060406
FBgn0035216,CG9168,3L,1411088,1413089
FBgn0035217,FucTD,3L,1416231,1417933
FBgn0038000,CG10014,3R,8048109,8049770
FBgn0025802,Sbf,3R,7615013,7622157
FBgn0037970,CG12201,3R,7797416,7798627
FBgn0033010,Atf6,2R,1032202,1042266
FBgn0082933,snoRNA:Me28S-G1083c,2R,20072846,20072928
FBgn0082932,snoRNA:Me28S-G1083d,2R,20073085,20073167
FBgn0082925,snoRNA:Or-aca1,2R,18495049,18495183
FBgn0082935,snoRNA:Me28S-G1083a,2R,20072363,20072446
FBgn0082934,snoRNA:Me28S-G1083b,2R,20072610,20072692
FBgn0030230,Rph,X,10643110,10651699
FBgn0027565,CG5498,3L,20375505,20377194
FBgn0035026,Fcp1,2R,20455510,20459106
FBgn0262512,Vha14-1,2R,11566931,11567585
FBgn0011953,tRNA:R:12Ef,X,13997752,13997824
FBgn0262734,Rbp2,X,16342710,16349005
FBgn0011980,tRNA:S774:12Ec,X,13919142,13919223
FBgn0033731,Cpr49Ah,2R,8301467,8302675
FBgn0040253,Ugt86Dg,3R,6990145,6991796
FBgn0001197,His2Av,3R,22692653,22694630
FBgn0051388,CG31388,3R,7063537,7065836
FBgn0011974,tRNA:S474:12Eh,X,13964674,13964755
FBgn0002592,m2,3R,21842236,21843192
FBgn0033296,Mal-A7,2R,4357054,4359154
FBgn0002631,HLHm5,3R,21854576,21855457
FBgn0039900,Syt7,4,299303,327107
FBgn0262736,Vha16-1,2R,2512747,2520633
FBgn0037741,CG16908,3R,5576838,5580303
FBgn0037739,CG12948,3R,5571889,5573254
FBgn0011951,tRNA:R:12Ed,X,13911245,13911317
FBgn0011020,Sas-4,3R,2977076,2979886
FBgn0262907,rdx,3R,9793674,9857777
FBgn0027537,CG11092,X,13716836,13719943
FBgn0028401,Snap24,3R,5587688,5588636
FBgn0011950,tRNA:R:12Ec,X,13911043,13911115
FBgn0037754,CG8500,3R,5610408,5615059
FBgn0038613,Vha100-4,3R,14212555,14215525
FBgn0011949,tRNA:R:12Eb,X,13910841,13910913
FBgn0038080,CG12279,3R,8530816,8531541
FBgn0037720,CG8312,3R,5417033,5450798
FBgn0011975,tRNA:S4:12Ea,X,13909078,13909159
FBgn0032373,Vha100-5,2L,11738952,11744161
FBgn0037685,Or85f,3R,5223912,5225273
FBgn0011948,tRNA:R:12Ea,X,13910236,13910308
FBgn0037687,CG8132,3R,5227242,5228340
FBgn0033846,mip120,2R,9393947,9400617
FBgn0262601,SmB,2L,10425483,10426791
FBgn0011952,tRNA:R:12Ee,X,13908847,13908919
FBgn0053353,5SrRNA:CR33353,2R,15653649,15653783
FBgn0053354,5SrRNA:CR33354,2R,15653280,15653414
FBgn0026399,Or85e,3R,4460192,4461606
FBgn0051454,CG31454,3R,4347748,4349242
FBgn0028500,Rich,3L,22250847,22255995
FBgn0035964,Dhpr,3L,9127662,9129016
FBgn0053356,5SrRNA-Psi:CR33356,2R,15652526,15652668
FBgn0039169,Spps,3R,20049167,20052659
FBgn0053357,5SrRNA:CR33357,2R,15652153,15652287
FBgn0053358,5SrRNA:CR33358,2R,15651794,15651928
FBgn0042105,CG18748,3R,3611892,3613645
FBgn0039519,Cyp6a18,3R,23304399,23306190
FBgn0037530,CG2943,3R,3728975,3733088
FBgn0040211,hgo,2L,11136395,11138567
FBgn0000504,dsx,3R,3750045,3793130
FBgn0024289,Sodh-1,3R,2878057,2880264
FBgn0261618,larp,3R,24143905,24162162
FBgn0037482,CG10055,3R,3009823,3012375
FBgn0262737,mub,3L,21837888,21925419
FBgn0038440,Gr89a,3R,12323539,12324681
FBgn0260946,exo84,3R,21875453,21877979
FBgn0053523,CG33523,3L,5917155,5923220
FBgn0032908,CG9270,2L,20929456,20934113
FBgn0039328,CHKov2,3R,21155252,21156924
FBgn0032878,CG9316,2L,20724209,20726551
FBgn0083028,snoRNA:Psi18S-525k,2L,5202383,5202522
FBgn0011829,Ret,2L,21182394,21198745
FBgn0262738,norpA,X,4216659,4258913
FBgn0051191,CG31191,3R,16734935,16771252
FBgn0263610,msa,3R,12656838,12748955
FBgn0082990,snoRNA:Psi28S-2263,2L,5187778,5187922
FBgn0011861,tRNA:G3:28D,2L,7872849,7872919
FBgn0083038,snoRNA:Psi18S-525a,2L,20418348,20418481
FBgn0261616,CG42705,X,7307915,7308319
FBgn0261619,pAbp,2R,14027583,14033740
FBgn0262739,AGO1,2R,9830892,9845594
FBgn0000451,ect,3L,10183376,10194934
FBgn0033809,CG4630,2R,9103159,9106752
FBgn0083026,snoRNA:Psi18S-640a,2L,20418523,20418654
FBgn0083036,snoRNA:Psi18S-525c,2L,20418834,20418967
FBgn0083025,snoRNA:Psi18S-640b,2L,20418997,20419133
FBgn0053361,5SrRNA:CR33361,2R,15650680,15650814
FBgn0083035,snoRNA:Psi18S-525d,2L,20419145,20419281
FBgn0083024,snoRNA:Psi18S-640c,2L,20419303,20419430
FBgn0040994,CG17567,2L,19183091,19183613
FBgn0038860,CG10825,3R,16955941,16958442
FBgn0024273,WASp,3R,24650228,24657757
FBgn0083034,snoRNA:Psi18S-525e,2L,20419456,20419585
FBgn0083023,snoRNA:Psi18S-640d,2L,20419626,20419756
FBgn0083033,snoRNA:Psi18S-525f,2L,20419774,20419908
FBgn0083032,snoRNA:Psi18S-525g,2L,20419932,20420065
FBgn0083031,snoRNA:Psi18S-525h,2L,20421304,20421438
FBgn0083021,snoRNA:Psi18S-640f,2L,20421475,20421600
FBgn0083030,snoRNA:Psi18S-525i,2L,20421617,20421752
FBgn0083020,snoRNA:Psi18S-640g,2L,20421781,20421909
FBgn0050050,CG30050,2R,8296459,8297218
FBgn0015399,kek1,2L,12818930,12822787
FBgn0032781,CG9987,2L,19430657,19432444
FBgn0002633,HLHm7,3R,21862760,21863741
FBgn0038986,CG5278,3R,18384583,18388293
FBgn0028692,Rpn2,3R,24979185,24982981
FBgn0032752,CG10702,2L,19065272,19069850
FBgn0053315,CR33315,2L,19074992,19075412
FBgn0024558,Dph5,3R,18407749,18408950
FBgn0032689,CG10413,2L,18599749,18605021
FBgn0085512,RYamide,2RHet,2454308,2454541
FBgn0031307,CG4726,2L,1143203,1147395
FBgn0029067,Dd,X,21190806,21195060
FBgn0000261,Cat,3L,18815706,18821294
FBgn0039430,CG5455,3R,22287251,22295732
FBgn0032693,Cyp310a1,2L,18651057,18652984
FBgn0032700,CG10338,2L,18695733,18698571
FBgn0032698,CG10336,2L,18689581,18690906
FBgn0015282,Pros26.4,3R,19755595,19757247
FBgn0032679,bsf,2L,18449514,18454587
FBgn0039667,CG2010,3R,25320524,25324649
FBgn0039668,Trc8,3R,25324562,25329519
FBgn0022355,Tsf1,X,18281965,18284377
FBgn0015622,Cnx99A,3R,25140965,25145366
FBgn0004652,fru,3R,14242315,14371308
FBgn0262740,CG11727,X,11324559,11348335
FBgn0039719,CG15515,3R,25731188,25732171
FBgn0262513,Vha16-4,2R,12835163,12835729
FBgn0262174,mir-993,3R,2602055,2602173
FBgn0262378,mir-317,3R,5916848,5916939
FBgn0262201,mir-973,X,19445561,19445661
FBgn0262377,mir-2a-1,2L,19569897,19569972
FBgn0262382,mir-1010,3R,18118601,18118671
FBgn0262272,mir-1002,2L,13747609,13747697
FBgn0262269,mir-955,3L,3299055,3299151
FBgn0015391,glu,2L,16733617,16738372
FBgn0263347,Caf1,3R,11051289,11053286
FBgn0026592,Fie,3L,3892574,3894833
FBgn0083029,snoRNA:Psi18S-525j,2L,20421928,20422063
FBgn0082938,snoRNA:Me28S-C2645a,2L,20647817,20647891
FBgn0082937,snoRNA:Me28S-C2645b,2L,20648051,20648125
FBgn0082936,snoRNA:Me28S-C2645c,2L,20648282,20648356
FBgn0083027,snoRNA:Psi18S-531,X,657116,657267
FBgn0083013,snoRNA:Psi28S-1060,X,6636885,6637034
FBgn0082997,snoRNA:Psi28S-1232,X,6637708,6637848
FBgn0082998,snoRNA:Psi28S-1192d,X,17037967,17038101
FBgn0032294,Vha16-5,2L,10736319,10737576
FBgn0028470,Patr-1,3R,12869290,12873444
FBgn0262741,MRE23,3R,24411770,24415689
FBgn0032601,yellow-b,2L,16754336,16758283
FBgn0032478,CG5458,2L,13183450,13184882
FBgn0262742,Fas1,3R,12450948,12465493
FBgn0040079,pkaap,2L,16288292,16291197
FBgn0263197,Patronin,2R,13406523,13422942
FBgn0263198,Acn,2L,19045361,19048633
FBgn0263199,Galk,3L,8976254,8979189
FBgn0263200,Galt,2L,6666264,6668031
FBgn0020235,ATPsyn-gamma,3R,25573426,25574858
FBgn0027518,CG7609,3R,25567694,25570790
FBgn0001269,inv,2R,7361970,7394688
FBgn0028850,CG15260,2L,15291426,15292239
FBgn0082999,snoRNA:Psi28S-1192c,X,17038140,17038273
FBgn0083000,snoRNA:Psi28S-1192b,X,17038316,17038453
FBgn0083001,snoRNA:Psi28S-1192a,X,17038468,17038607
FBgn0083040,snoRNA:Psi18S-1854c,X,17039243,17039382
FBgn0263593,Lpin,2R,4024501,4044128
FBgn0039747,AdoR,3R,25960997,25975328
FBgn0028892,CG4161,2L,15433362,15435250
FBgn0031050,Arp11,X,19538561,19540079
FBgn0031051,Ranbp21,X,19540617,19545958
FBgn0262538,CG43092,3R,18594605,18595389
FBgn0262537,CG43091,3R,18593849,18594435
FBgn0262387,mir-190,3L,8564899,8564998
FBgn0262330,mir-193,3L,21567114,21567221
FBgn0262443,mir-286,2R,15548927,15549026
FBgn0031048,CG12237,X,19535223,19536899
FBgn0052368,CG32368,3L,7908537,7908946
FBgn0028875,nAcRalpha-34E,2L,14040171,14089437
FBgn0036574,CG16838,3L,16125128,16129791
FBgn0001961,Sop2,2L,13827941,13829748
FBgn0262514,VhaPPA1-2,3R,10725361,10725999
FBgn0028847,CG9014,2L,13722170,13723642
FBgn0051814,CG31814,2L,13676860,13717310
FBgn0035521,VhaM9.7-a,3L,4262700,4263464
FBgn0028663,VhaM9.7-b,3L,21532946,21533798
FBgn0003983,Vm34Ca,2L,13411177,13411631
FBgn0035856,CG13679,3L,8195740,8196446
FBgn0032474,DnaJ-H,2L,13163291,13166072
FBgn0035825,CG8111,3L,7906764,7908218
FBgn0032482,Pect,2L,13203768,13210848
FBgn0032450,CG5776,2L,12701426,12704423
FBgn0028664,VhaM9.7-c,3L,4186018,4186816
FBgn0051371,CG31371,3R,26326924,26329082
FBgn0263594,lost,3R,228771,232914
FBgn0030808,RhoGAP15B,X,16842895,16850031
FBgn0262743,Fs(2)Ket,2L,20734710,20750941
FBgn0053372,5SrRNA:CR33372,2R,15646606,15646740
FBgn0038458,VhaM9.7-d,3R,12800926,12801419
FBgn0000163,baz,X,17054062,17089350
FBgn0051741,CG31741,2L,18084268,18086156
FBgn0039058,VhaAC39-2,3R,18983739,18985038
FBgn0083980,CG34144,X,11191336,11196682
FBgn0051760,CG31760,2L,12142784,12170217
FBgn0262515,VhaAC45,2R,5095067,5097169
FBgn0032437,CG17024,2L,12453664,12454951
FBgn0032393,CG12264,2L,11999654,12001244
FBgn0014019,Rh5,2L,12008376,12009846
FBgn0053375,5SrRNA:CR33375,2R,15645498,15645632
FBgn0032372,CG4988,2L,11694856,11696072
FBgn0037726,CG9492,3R,5477004,5500365
FBgn0004573,5-HT7,3R,26794864,26842569
FBgn0032360,CG14926,2L,11342313,11343263
FBgn0002609,HLHm3,3R,21847437,21848849
FBgn0039820,CG15554,3R,26951873,26953058
FBgn0039821,CG15556,3R,26953687,26956388
FBgn0032343,CG6201,2L,11110557,11113063
FBgn0083007,snoRNA:Psi28S-1135f,X,17039417,17039567
FBgn0083041,snoRNA:Psi18S-1854b,X,17039590,17039728
FBgn0086916,snky,3L,13166782,13169797
FBgn0260779,gatA,3R,14851896,14854558
FBgn0003751,trk,2L,10271443,10272223
FBgn0011305,Rsf1,2L,10262426,10263582
FBgn0053376,5SrRNA:CR33376,2R,15645129,15645263
FBgn0052649,CG32649,X,12792801,12795109
FBgn0039858,CycG,3R,27424172,27438386
FBgn0032261,CG6094,2L,10507117,10507918
FBgn0030932,Ggt-1,X,18399914,18406392
FBgn0032202,CG18619,2L,10264131,10265229
FBgn0039883,RhoGAP100F,3R,27638331,27670966
FBgn0053377,5SrRNA:CR33377,2R,15644760,15644894
FBgn0032176,CG13127,2L,10026740,10029299
FBgn0042696,NfI,4,288940,296993
FBgn0261267,CG42615,2R,4624875,4625295
FBgn0028983,Spn6,2R,14013810,14015715
FBgn0033859,CG6197,2R,9481154,9484068
FBgn0052650,CG32650,X,12791536,12792702
FBgn0261054,Sfp24Bc,2L,3670131,3670581
FBgn0037920,CG14710,3R,7445814,7447450
FBgn0029503,CHORD,3R,20012087,20013515
FBgn0034389,Mctp,2R,14649487,14662174
FBgn0014869,Pglym78,3R,24973970,24975623
FBgn0030192,CG15307,X,10229917,10241069
FBgn0032101,CG9586,2L,9165421,9166543
FBgn0083992,Mkp,3L,182522,184422
FBgn0262437,mir-274,3L,11650018,11650117
FBgn0262315,mir-2493,3R,10956476,10956581
FBgn0004577,Pxd,3R,12840340,12853760
FBgn0262293,mir-2490,2LHet,27336,27410
FBgn0001114,Glt,2L,8672043,8676811
FBgn0019886,Letm1,2R,20397285,20402813
FBgn0001248,Idh,3L,8349503,8354628
FBgn0262222,mir-971,X,12956105,12956200
FBgn0262392,mir-1004,2L,3767621,3767688
FBgn0261799,dsx-c73A,3L,16415895,16445054
FBgn0034098,krimp,2R,12125608,12128222
FBgn0001308,Khc,2R,12154465,12159483
FBgn0031974,CG12560,2L,8008321,8009477
FBgn0260780,wisp,X,11787978,11793943
FBgn0260932,cuff,2R,7773572,7775108
FBgn0260935,ird1,3R,5066479,5071540
FBgn0250789,alpha-Spec,3L,1779111,1795319
FBgn0260936,scny,3L,5762102,5768948
FBgn0262029,d,2L,8466830,8488671
FBgn0035824,CG8281,3L,7905563,7906863
FBgn0262385,mir-307a,2R,5508756,5508843
FBgn0041247,Gr28a,2L,7452525,7454169
FBgn0262172,mir-307b,2R,5508739,5508858
FBgn0032906,RPA2,2L,20924975,20926144
FBgn0025519,fidipidine,2R,12149789,12152126
FBgn0031661,Gmd,2L,4975300,4977018
FBgn0250870,CG42241,2R,19560399,19561421
FBgn0029870,Marf,X,6259982,6264960
FBgn0031858,CG17378,2L,6774039,6778456
FBgn0262178,mir-981,X,1682894,1682990
FBgn0262290,mir-iab-8,3R,12681997,12682064
FBgn0262464,mir-6-1,2R,15548508,15548589
FBgn0262442,mir-2501,3L,8104176,8104295
FBgn0262418,mir-6-3,2R,15548221,15548300
FBgn0038767,trem,3R,15855282,15857025
FBgn0262389,mir-1017,3R,20314334,20314502
FBgn0262397,mir-2c,3R,11243466,11243567
FBgn0050440,CG30440,2R,1355819,1383341
FBgn0010041,GstD5,3R,8201486,8202136
FBgn0030724,Nipsnap,X,15964395,15967599
FBgn0262187,mir-970,X,12530369,12530463
FBgn0053386,5SrRNA:CR33386,2R,15641432,15641566
FBgn0014179,gcm,2L,9579449,9581742
FBgn0044324,Chro,3L,22866800,22871864
FBgn0262302,mir-954,4,646752,646838
FBgn0053319,CR33319,2L,20928824,20929525
FBgn0262256,mir-959,2L,5640940,5641037
FBgn0262317,mir-966,2L,6045627,6045713
FBgn0262200,mir-962,2L,5641298,5641389
FBgn0262431,mir-1003,3R,20484327,20484382
FBgn0262215,mir-989,2R,10032856,10033029
FBgn0262266,mir-980,X,174205,174302
FBgn0033770,wuc,2R,8587586,8588356
FBgn0262191,mir-2497,2L,16678240,16678335
FBgn0262228,mir-975,X,19452786,19452876
FBgn0262459,mir-34,3R,5926658,5926756
FBgn0021776,mira,3R,15757521,15760842
FBgn0003701,thr,2R,13748998,13753397
FBgn0031738,CG9171,2L,5768250,5800204
FBgn0031735,CG11029,2L,5746277,5747620
FBgn0053539,tRNA:CR33539,2R,17068789,17068860
FBgn0053535,tRNA:CR33535,2R,15452378,15452449
FBgn0003716,tkv,2L,5218996,5271353
FBgn0083978,CG17672,3L,13022064,13029537
FBgn0053534,tRNA:CR33534,3R,13448268,13448340
FBgn0053538,tRNA:CR33538,2R,15888324,15888396
FBgn0260634,eIF4G2,3R,19635550,19644364
FBgn0260635,th,3L,16031505,16043755
FBgn0260812,inaF-D,X,11618701,11622847
FBgn0087008,e(y)3,X,19521982,19532385
FBgn0031711,CG6907,2L,5524139,5525809
FBgn0053536,tRNA:CR33536,3R,19938686,19938769
FBgn0051485,tRNA:CR31485:Psi,3R,2644988,2645060
FBgn0031683,CG4230,2L,5096227,5098613
FBgn0052518,tRNA:CR32518:Psi,X,21102352,21102426
FBgn0052123,tRNA:CR32123:Psi,3L,13272876,13272928
FBgn0052761,tRNA:CR32761:Psi,X,5726331,5726401
FBgn0003882,tub,3R,212967,215535
FBgn0261397,didum,2R,3387660,3396130
FBgn0034539,CG11159,2R,16543261,16544114
FBgn0034505,CG16739,2R,16229533,16230279
FBgn0051547,CG31547,3R,1315227,1328424
FBgn0034491,CG11055,2R,16145157,16149241
FBgn0038448,CG12783,3R,12437351,12439122
FBgn0003114,plu,2R,16150463,16151224
FBgn0034487,CG11048,2R,16127492,16130387
FBgn0050324,CG30324,2R,12175091,12175738
FBgn0034486,CG13869,2R,16126075,16126904
FBgn0037391,CG2017,3R,1683799,1688133
FBgn0053390,5SrRNA:CR33390,2R,15639962,15640096
FBgn0037396,CG11459,3R,1851832,1852962
FBgn0037421,CG15594,3R,2113457,2116719
FBgn0034105,CG7755,2R,12169135,12170451
FBgn0037409,CG15589,3R,2024535,2033403
FBgn0053394,5SrRNA:CR33394,2R,15638494,15638628
FBgn0038386,CG5478,3R,11758422,11759456
FBgn0037202,Ssl1,3L,22872189,22874067
FBgn0053395,5SrRNA:CR33395,2R,15638125,15638259
FBgn0037177,CG14454,3L,22684765,22685620
FBgn0037143,CG7448,3L,21942925,21944650
FBgn0053396,5SrRNA:CR33396,2R,15637756,15637890
FBgn0053397,5SrRNA:CR33397,2R,15637383,15637517
FBgn0259960,CG42470,2L,11753199,11753530
FBgn0050157,CG30157,2R,2861543,2862638
FBgn0087002,Rfabg,4,1085538,1096830
FBgn0004414,msopa,3L,22075908,22076284
FBgn0036563,CG13075,3L,16077093,16078364
FBgn0053291,CG33291,3L,21638060,21659405
FBgn0053214,CG33214,3L,21490649,21500643
FBgn0000166,bcd,3R,2581564,2585199
FBgn0262582,cic,3R,16078492,16128194
FBgn0053288,CG33288,3L,21420907,21426166
FBgn0053453,CG33453,2R,15140050,15140690
FBgn0052153,tRNA:CR32153,3L,16215131,16215203
FBgn0052173,tRNA:CR32173,3L,17333009,17333080
FBgn0262444,mir-1013,3R,26617358,26617418
FBgn0262213,mir-2495,2L,5068570,5068684
FBgn0052200,tRNA:CR32200,3L,18611490,18611561
FBgn0034976,CG4049,2R,19995429,20001793
FBgn0003218,rdgB,X,13656803,13670782
FBgn0262223,mir-994,3R,6233859,6233949
FBgn0262371,mir-263b,3L,15836506,15836595
FBgn0262323,mir-252,3R,9289941,9290033
FBgn0262404,mir-996,3R,25042906,25043002
FBgn0262180,mir-2283,3R,5343246,5343321
FBgn0039120,Nup98,3R,19599947,19607366
FBgn0024352,Hop,2L,295109,297413
FBgn0052272,tRNA:CR32272,3L,3096891,3096963
FBgn0052273,tRNA:CR32273,3L,3121942,3122014
FBgn0052286,tRNA:CR32286,3L,3097519,3097590
FBgn0031564,CG2816,2L,3703659,3704253
FBgn0052285,tRNA:CR32285,3L,3096604,3096676
FBgn0031249,CG11911,2L,320279,321246
FBgn0051920,CG31920,2L,325520,329761
FBgn0052287,tRNA:CR32287,3L,3096369,3096440
FBgn0031258,CG4297,2L,460515,465607
FBgn0052288,tRNA:CR32288,3L,3095737,3095808
FBgn0052289,tRNA:CR32289,3L,3095991,3096062
FBgn0052303,tRNA:CR32303,3L,2273744,2273815
FBgn0052312,tRNA:CR32312,3L,1925641,1925712
FBgn0052324,tRNA:CR32324,3L,1398406,1398477
FBgn0005649,Rox8,3R,19868924,19873987
FBgn0052328,tRNA:CR32328,3L,1380238,1380309
FBgn0031393,CG15382,2L,2155760,2156791
FBgn0052329,tRNA:CR32329,3L,1380529,1380600
FBgn0026396,Or22c,2L,2054589,2057967
FBgn0052330,tRNA:CR32330,3L,1379934,1380005
FBgn0052357,tRNA:CR32357,3L,16343017,16343089
FBgn0052359,tRNA:CR32359,3L,8053551,8053633
FBgn0034887,CG5428,2R,19569147,19570475
FBgn0052358,tRNA:CR32358,3L,8053314,8053396
FBgn0015926,dah,X,15222379,15225035
FBgn0052360,tRNA:CR32360,3L,8053774,8053856
FBgn0035153,ebd1,3L,682879,685545
FBgn0052361,tRNA:CR32361,3L,8058743,8058825
FBgn0260468,CG7950,3R,25882575,25883853
